Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-09-18,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,104.87,105.37,106.75,106.6,106.46,,,
2017-09-19,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,104.87,105.37,106.75,106.6,,,
2017-09-20,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,104.87,105.37,106.75,,,
2017-09-21,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,104.87,105.37,,,
2017-09-22,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,104.87,,,
2017-09-25,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,105.0,,,
2017-09-26,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,106.84,,,
2017-09-27,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,106.74,,,
2017-09-28,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,106.57,,,
2017-09-29,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,107.02,,,
2017-10-02,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,107.04,,,
2017-10-03,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,106.79,,,
2017-10-04,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,107.26,,,
2017-10-05,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,108.35,,,
2017-10-06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,108.17,,,
2017-10-09,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,108.17,,,
2017-10-10,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,107.42,,,
2017-10-11,91.45,90.86,91.06,92.42,92.44,92.96,92.89,93.57,93.64,91.96,93.09,94.3,94.57,102.11,101.55,101.8,101.86,103.86,104.96,105.6,106.89,107.53,108.23,107.54,107.29,107.26,,,
