Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-09-15,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,101.38,102.2,101.51,101.4,101.99,0.0,1.0,0.0
2017-09-18,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,101.38,102.2,101.51,101.4,,,
2017-09-19,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,101.38,102.2,101.51,0.0,1.0,0.0
2017-09-20,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,101.38,102.2,,,
2017-09-21,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,101.38,,,
2017-09-22,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,100.7,0.0,1.0,0.0
2017-09-25,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,101.17,0.222,0.778,0.0
2017-09-26,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,102.77,0.259,0.741,0.0
2017-09-27,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,101.5,,,
2017-09-28,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,101.52,,,
2017-09-29,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,102.41,,,
2017-10-02,99.86,98.57,98.05,99.24,98.63,99.57,98.6,98.89,99.21,98.43,98.1,98.52,97.9,98.82,97.89,97.09,97.07,97.06,101.5,101.6,101.5,101.5,101.2,102.87,102.57,102.56,0.0,1.0,0.0
